#Datenpunkte Wolf ISM8i für Firmware 1.4
#
29;Heizgerät-3(TOB/CGB-2/MGK-2);Modulationsgrad/Brennerleistung;DPT_Scaling;Out/-;%
30;Heizgerät-3(TOB/CGB-2/MGK-2);Kessel-Temperatur;DPT_Value_Temp;Out/-;°C
31;Heizgerät-3(TOB/CGB-2/MGK-2);Sammler-Temperatur;DPT_Value_Temp;Out/-;°C
32;Heizgerät-3(TOB/CGB-2/MGK-2);Rücklauf-Temperatur;DPT_Value_Temp;Out/-;°C
33;Heizgerät-3(TOB/CGB-2/MGK-2);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
34;Heizgerät-3(TOB/CGB-2/MGK-2);Außen-Temperatur;DPT_Value_Temp;Out/-;°C
35;Heizgerät-3(TOB/CGB-2/MGK-2);Status:Brenner/Flamme;DPT_Switch;Out/-;-
36;Heizgerät-3(TOB/CGB-2/MGK-2);Status:Heizkreispumpe;DPT_Switch;Out/-;-
37;Heizgerät-3(TOB/CGB-2/MGK-2);Status:Speicherladepumpe;DPT_Switch;Out/-;-
38;Heizgerät-3(TOB/CGB-2/MGK-2);Status:3-Wege-Umschaltventil;DPT_OpenClose;Out/-;-
39;Heizgerät-3(TOB/CGB-2/MGK-2);Anlagendruck;DPT_Value_Pres;Out/-;Pa
#
40;Heizgerät-4(TOB/CGB-2/MGK-2);Störung;DPT_Switch;Out/-;-
41;Heizgerät-4(TOB/CGB-2/MGK-2);Betriebsart;DPT_HVACContrMode;Out/-;-
42;Heizgerät-4(TOB/CGB-2/MGK-2);Modulationsgrad/Brennerleistung;DPT_Scaling;Out/-;%
43;Heizgerät-4(TOB/CGB-2/MGK-2);Kessel-Temperatur;DPT_Value_Temp;Out/-;°C
44;Heizgerät-4(TOB/CGB-2/MGK-2);Sammler-Temperatur;DPT_Value_Temp;Out/-;°C
45;Heizgerät-4(TOB/CGB-2/MGK-2);Rücklauf-Temperatur;DPT_Value_Temp;Out/-;°C
46;Heizgerät-4(TOB/CGB-2/MGK-2);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
47;Heizgerät-4(TOB/CGB-2/MGK-2);Außen-Temperatur;DPT_Value_Temp;Out/-;°C
48;Heizgerät-4(TOB/CGB-2/MGK-2);Status:Brenner/Flamme;DPT_Switch;Out/-;-
49;Heizgerät-4(TOB/CGB-2/MGK-2);Status:Heizkreispumpe;DPT_Switch;Out/-;-
50;Heizgerät-4(TOB/CGB-2/MGK-2);Status:Speicherladepumpe;DPT_Switch;Out/-;-
51;Heizgerät-4(TOB/CGB-2/MGK-2);Status:3-Wege-Umschaltventil;DPT_OpenClose;Out/-;-
52;Heizgerät-4(TOB/CGB-2/MGK-2);Anlagendruck;DPT_Value_Pres;Out/-;Pa
#
53;BM-2(0);Störung;DPT_Switch;Out/-;-
54;BM-2(0);Außen-Temperatur;DPT_Value_Temp;Out/-;°C
55;BM-2(0);Raum-Temperatur;DPT_Value_Temp;Out/-;°C
56;BM-2(0);Warmwassersoll-Temperatur;DPT_Value_Temp;Out/In;°C
57;BM-2(0);Programmwahl:Heizkreis;DPT_HVACMode;Out/In;-
58;BM-2(0);Programmwahl:Warmwasser;DPT_DHWMode;Out/In;-
59;BM-2(0);Heizkreis:Zeitprogramm-1;DPT_Switch;Out/In;-
60;BM-2(0);Heizkreis:Zeitprogramm-2;DPT_Switch;Out/In;-
61;BM-2(0);Heizkreis:Zeitprogramm-3;DPT_Switch;Out/In;-
62;BM-2(0);Warmwasser:Zeitprogramm-1;DPT_Switch;Out/In;-
63;BM-2(0);Warmwasser:Zeitprogramm-2;DPT_Switch;Out/In;-
64;BM-2(0);Warmwasser:Zeitprogramm-3;DPT_Switch;Out/In;-
65;BM-2(0);Sollwertkorrektur;DPT_Tempd;Out/In;K
66;BM-2(0);Sparfaktor;DPT_Tempd;Out/In;K
#
67;BM-2(1);Störung;DPT_Switch;Out/-;-
68;BM-2(1);Raum-Temperatur;DPT_Value_Temp;Out/-;°C
69;BM-2(1);Warmwassersoll-Temperatur;DPT_Value_Temp;Out/In;°C
70;BM-2(1);Programmwahl:Mischer;DPT_HVACMode;Out/In;-
71;BM-2(1);Programmwahl:Warmwasser;DPT_DHWMode;Out/In;-
72;BM-2(1);Mischer:Zeitprogramm-1;DPT_Switch;Out/In;-
73;BM-2(1);Mischer:Zeitprogramm-2;DPT_Switch;Out/In;-
74;BM-2(1);Mischer:Zeitprogramm-3;DPT_Switch;Out/In;-
75;BM-2(1);Warmwasser:Zeitprogramm-1;DPT_Switch;Out/In;-
76;BM-2(1);Warmwasser:Zeitprogramm-2;DPT_Switch;Out/In;-
77;BM-2(1);Warmwasser:Zeitprogramm-3;DPT_Switch;Out/In;-
78;BM-2(1);Sollwertkorrektur;DPT_Tempd;Out/In;K
79;BM-2(1);Sparfaktor;DPT_Tempd;Out/In;K
#
80;BM-2(2);Störung;DPT_Switch;Out/-;-
81;BM-2(2);Raum-Temperatur;DPT_Value_Temp;Out/-;°C
82;BM-2(2);Warmwassersoll-Temperatur;DPT_Value_Temp;Out/In;°C
83;BM-2(2);Programmwahl:Mischer;DPT_HVACMode;Out/In;-
84;BM-2(2);Programmwahl:Warmwasser;DPT_DHWMode;Out/In;-
85;BM-2(2);Mischer:Zeitprogramm-1;DPT_Switch;Out/In;-
86;BM-2(2);Mischer:Zeitprogramm-2;DPT_Switch;Out/In;-
87;BM-2(2);Mischer:Zeitprogramm-3;DPT_Switch;Out/In;-
88;BM-2(2);Warmwasser:Zeitprogramm-1;DPT_Switch;Out/In;-
89;BM-2(2);Warmwasser:Zeitprogramm-2;DPT_Switch;Out/In;-
90;BM-2(2);Warmwasser:Zeitprogramm-3;DPT_Switch;Out/In;-
91;BM-2(2);Sollwertkorrektur;DPT_Tempd;Out/In;K
92;BM-2(2);Sparfaktor;DPT_Tempd;Out/In;K
#
93;BM-2(3);Störung;DPT_Switch;Out/-;-
94;BM-2(3);Raum-Temperatur;DPT_Value_Temp;Out/-;°C
95;BM-2(3);Warmwassersoll-Temperatur;DPT_Value_Temp;Out/In;°C
96;BM-2(3);Programmwahl:Mischer;DPT_HVACMode;Out/In;-
97;BM-2(3);Programmwahl:Warmwasser;DPT_DHWMode;Out/In;-
98;BM-2(3);Mischer:Zeitprogramm-1;DPT_Switch;Out/In;-
99;BM-2(3);Mischer:Zeitprogramm-2;DPT_Switch;Out/In;-
100;BM-2(3);Mischer:Zeitprogramm-3;DPT_Switch;Out/In;-
101;BM-2(3);Warmwasser:Zeitprogramm-1;DPT_Switch;Out/In;-
102;BM-2(3);Warmwasser:Zeitprogramm-2;DPT_Switch;Out/In;-
103;BM-2(3);Warmwasser:Zeitprogramm-3;DPT_Switch;Out/In;-
104;BM-2(3);Sollwertkorrektur;DPT_Tempd;Out/In;K
105;BM-2(3);Sparfaktor;DPT_Tempd;Out/In;K
#
106;KM;Störung;DPT_Switch;Out/-;-
107;KM;Sammler-Temperatur;DPT_Value_Temp;Out/-;°C
108;KM;Gesamtmodulationsgrad;DPT_Scaling;Out/-;%
109;KM;Vorlauftemperatur:Mischerkreis;DPT_Value_Temp;Out/-;°C
110;KM;Status:Mischerkreispumpe;DPT_Switch;Out/-;-
111;KM;Status:Ausgang-A1;DPT_Enable;Out/-;-
112;KM;Eingang:E1;DPT_Value_Temp;Out/-;°C
113;KM;Eingang:E2;DPT_Value_Temp;Out/-;°C
#
114;MM(1);Störung;DPT_Switch;Out/-;-
115;MM(1);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
116;MM(1);Vorlauftemperatur:Mischerkreis;DPT_Value_Temp;Out/-;°C
117;MM(1);Status:Mischerkreispumpe;DPT_Switch;Out/-;-
118;MM(1);Status:Ausgang-A1;DPT_Enable;Out/-;-
119;MM(1);Eingang:E1;DPT_Value_Temp;Out/-;°C
120;MM(1);Eingang:E2;DPT_Value_Temp;Out/-;°C
#
121;MM(2);Störung;DPT_Switch;Out/-;-
122;MM(2);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
123;MM(2);Vorlauftemperatur:Mischerkreis;DPT_Value_Temp;Out/-;°C
124;MM(2);Status:Mischerkreispumpe;DPT_Switch;Out/-;-
125;MM(2);Status:Ausgang-A1;DPT_Enable;Out/-;-
126;MM(2);Eingang:E1;DPT_Value_Temp;Out/-;°C
127;MM(2);Eingang:E2;DPT_Value_Temp;Out/-;°C
#
128;MM(3);Störung;DPT_Switch;Out/-;-
129;MM(3);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
130;MM(3);Vorlauftemperatur:Mischerkreis;DPT_Value_Temp;Out/-;°C
131;MM(3);Status:Mischerkreispumpe;DPT_Switch;Out/-;-
132;MM(3);Status:Ausgang-A1;DPT_Enable;Out/-;-
133;MM(3);Eingang:E1;DPT_Value_Temp;Out/-;°C
134;MM(3);Eingang:E2;DPT_Value_Temp;Out/-;°C
#
135;SM1/SM2;Störung;DPT_Switch;Out/-;-
136;SM1/SM2;Warmwassertemperatur:Solar-1;DPT_Value_Temp;Out/-;°C
137;SM1/SM2;Temperatur:Kollektor-1;DPT_Value_Temp;Out/-;°C
138;SM1/SM2;Eingang:E1;DPT_Value_Temp;Out/-;°C
139;SM1/SM2;Eingang:E2-(Durchfluss);DPT_Value_Volme_Flow;Out/-;l/h
140;SM1/SM2;Eingang:E3;DPT_Value_Temp;Out/-;°C
141;SM1/SM2;Status:Solarkreispumpe-SKP1;DPT_Switch;Out/-;-
142;SM1/SM2;Status:Ausgang-A1;DPT_Enable;Out/-;-
143;SM1/SM2;Status:Ausgang-A2;DPT_Enable;Out/-;-
144;SM1/SM2;Status:Ausgang-A3;DPT_Enable;Out/-;-
145;SM1/SM2;Status:Ausgang-A4;DPT_Enable;Out/-;-
146;SM1/SM2;Durchfluss;DPT_Value_Volme_Flow;Out/-;l/h
147;SM1/SM2;Aktuelle-Leistung;DPT_Power;Out/-;kW
#
148;CWL;Störung;DPT_Switch;Out/-;-
149;CWL;Programm;DPT_DHWMode;Out/In;-
150;CWL;Zeitprogramm-1;DPT_Switch;Out/In;-
151;CWL;Zeitprogramm-2;DPT_Switch;Out/In;-
152;CWL;Zeitprogramm-3;DPT_Switch;Out/In;-
153;CWL;Zeitweise-Intensivlüftung:AN/AUS;DPT_Switch;Out/In;-
154;CWL;Zeitweise-Intensivlüftung:Startdatum;DPT_Date;Out/In;-
155;CWL;Zeitweise-Intensivlüftung:Enddatum;DPT_Date;Out/In;-
156;CWL;Zeitweise-Intensivlüftung:Startzeit;DPT_TimeOfDay;Out/In;-
157;CWL;Zeitweise-Intensivlüftung:Endzeit;DPT_TimeOfDay;Out/In;-
158;CWL;Zeitweiser-Feuchteschutz:AN/AUS;DPT_Switch;Out/In;-
159;CWL;Zeitweiser-Feuchteschutz:Startdatum;DPT_Date;Out/In;-
160;CWL;Zeitweiser-Feuchteschutz:Enddatum;DPT_Date;Out/In;-
161;CWL;Zeitweiser-Feuchteschutz:Startzeit;DPT_TimeOfDay;Out/In;-
162;CWL;Zeitweiser-Feuchteschutz:Endzeit;DPT_TimeOfDay;Out/In;-
163;CWL;Lüftungsstufe;DPT_Scaling;Out/-;%
164;CWL;Abluft-Temperatur;DPT_Value_Temp;Out/-;°C
165;CWL;Frischluft-Temperatur;DPT_Value_Temp;Out/-;°C
166;CWL;Luftdurchsatz:Zuluft;DPT_FlowRate_m3/h;Out/-;m³/h
167;CWL;Luftdurchsatz:Abluft;DPT_FlowRate_m3/h;Out/-;m³/h
168;CWL;Bypass:Initialisierung;DPT_Bool;Out/-;-
169;CWL;Bypass:öffnet/offen;DPT_Bool;Out/-;-
170;CWL;Bypass:schließt/geschlossen;DPT_Bool;Out/-;-
171;CWL;Bypass:Fehler;DPT_Bool;Out/-;-
172;CWL;Frost-Status:Initialisierung/Warte;DPT_Bool;Out/-;-
173;CWL;Frost-Status:Kein-Frost;DPT_Bool;Out/-;-
174;CWL;Frost-Status:Vorwärmer;DPT_Bool;Out/-;-
175;CWL;Frost-Status:Fehler/Unausgeglichen;DPT_Bool;Out/-;-
#
176;Heizgerät-1(BWL-1-S);Störung;DPT_Switch;Out/-;-
177;Heizgerät-1(BWL-1-S);Betriebsart;DPT_HVACContrMode;Out/-;-
178;Heizgerät-1(BWL-1-S);Heizleistung;DPT_Power;Out/-;kW
179;Heizgerät-1(BWL-1-S);Kühlleistung;DPT_Power;Out/-;kW
180;Heizgerät-1(BWL-1-S);Kessel-Temperatur;DPT_Value_Temp;Out/-;°C
181;Heizgerät-1(BWL-1-S);Sammler-Temperatur;DPT_Value_Temp;Out/-;°C
182;Heizgerät-1(BWL-1-S);Rücklauf-Temperatur;DPT_Value_Temp;Out/-;°C
183;Heizgerät-1(BWL-1-S);Warmwassertemperatur;DPT_Value_Temp;Out/-;°C
184;Heizgerät-1(BWL-1-S);Außen-Temperatur;DPT_Value_Temp;Out/-;°C
185;Heizgerät-1(BWL-1-S);Status-Heizkreispumpe;DPT_Switch;Out/-;-
186;Heizgerät-1(BWL-1-S);Status:Zubringer-/Heizkreispumpe;DPT_Switch;Out/-;-
187;Heizgerät-1(BWL-1-S);Status:3-Wege-Umschaltventil-HZ/WW;DPT_OpenClose;Out/-;-
188;Heizgerät-1(BWL-1-S);Status:3-Wege-Umschaltventil-HZ/K;DPT_OpenClose;Out/-;-
189;Heizgerät-1(BWL-1-S);Status:E-Heizung;DPT_Switch;Out/-;-
190;Heizgerät-1(BWL-1-S);Anlagendruck;DPT_Value_Pres;Out/-;Pa
191;Heizgerät-1(BWL-1-S);Leistungsaufnahme;DPT_Power;Out/-;kW
